54445	南投县	国姓乡	大长路	连 260号以下
54445	南投县	国姓乡	大长路	连 261号至 299号
54445	南投县	国姓乡	大长路	连 307号至 603之   1号
54442	南投县	国姓乡	大长路	连 604之   1号至 708号
54447	南投县	国姓乡	中正路１段	连 328号以下
54444	南投县	国姓乡	中正路２段	连 508号以下
54447	南投县	国姓乡	中正路２段	连 550号至 568号
54444	南投县	国姓乡	中正路３段	连 211号至 279号
54444	南投县	国姓乡	中正路４段	连 108号以下
54448	南投县	国姓乡	中正路４段	连 109号至 210之   1号
54447	南投县	国姓乡	中西巷	全
54443	南投县	国姓乡	中兴路	全
54446	南投县	国姓乡	北圳巷	全
54446	南投县	国姓乡	北原路	全
54443	南投县	国姓乡	民生街	全
54443	南投县	国姓乡	民族街	全
54443	南投县	国姓乡	永兴街	全
54443	南投县	国姓乡	成功街	全
54443	南投县	国姓乡	竹坑巷	全
54447	南投县	国姓乡	西东巷	全
54443	南投县	国姓乡	和平巷	全
54448	南投县	国姓乡	昌荣巷	连  39号以下
54444	南投县	国姓乡	昌荣巷	连  40号至 114号
54445	南投县	国姓乡	东一巷	全
54445	南投县	国姓乡	东二巷	全
54445	南投县	国姓乡	东三巷	全
54441	南投县	国姓乡	东门巷	全
54445	南投县	国姓乡	东兴巷	全
54445	南投县	国姓乡	长友巷	全
54446	南投县	国姓乡	长北路	全
54448	南投县	国姓乡	长石巷	全
54443	南投县	国姓乡	长春街	全
54447	南投县	国姓乡	长寿巷	全
54445	南投县	国姓乡	长旗巷	全
54445	南投县	国姓乡	长福巷	全
54445	南投县	国姓乡	长双巷	全
54448	南投县	国姓乡	南港路	连 190号以下
54448	南投县	国姓乡	南港路	连 191号至 391号
54443	南投县	国姓乡	建国巷	全
54443	南投县	国姓乡	建国街	全
54446	南投县	国姓乡	国姓路	连  91号以下
54443	南投县	国姓乡	国姓路	连 201号至 311号
54443	南投县	国姓乡	国姓路	连 313号至 461号
54441	南投县	国姓乡	国姓路	连  92号至 200号
54444	南投县	国姓乡	国姓路	连 462号至 487之   1号
54444	南投县	国姓乡	清德巷	全
54447	南投县	国姓乡	富久巷	全
54448	南投县	国姓乡	港头巷	全
54442	南投县	国姓乡	旗洞巷	全
54442	南投县	国姓乡	福旗巷	全
54447	南投县	国姓乡	福兴巷	全
54444	南投县	国姓乡	种瓜巷	全
54448	南投县	国姓乡	凤鸣巷	全
54448	南投县	国姓乡	头溪巷	全
