91250	屏东县	内埔乡	人和路	全
91242	屏东县	内埔乡	八德路	全
91291	屏东县	内埔乡	三和路	全
91249	屏东县	内埔乡	上宁路	全
91252	屏东县	内埔乡	上树村北宁路	　   1巷全
91252	屏东县	内埔乡	大同路１段	全
91248	屏东县	内埔乡	大同路２段	全
91248	屏东县	内埔乡	大同路２段东兴巷	全
91248	屏东县	内埔乡	大同路２段南一巷	全
91248	屏东县	内埔乡	大同路２段南二巷	全
91248	屏东县	内埔乡	大同路２段福泉巷	全
91244	屏东县	内埔乡	大同路３段	单 183号以下
91248	屏东县	内埔乡	大同路３段	单 185号以上
91244	屏东县	内埔乡	大同路３段	双 192号以下
91248	屏东县	内埔乡	大同路３段	双 194号以上
91244	屏东县	内埔乡	大同路４段	全
91244	屏东县	内埔乡	大同路５段	全
91251	屏东县	内埔乡	大旺路	单  21号以下
91246	屏东县	内埔乡	大旺路	单 325号至 355号
91251	屏东县	内埔乡	大旺路	双  22号以下
91246	屏东县	内埔乡	大旺路	双 322号至 360巷
91245	屏东县	内埔乡	大明巷	全
91251	屏东县	内埔乡	大茂巷	全
91246	屏东县	内埔乡	大旋巷	全
91246	屏东县	内埔乡	大博巷	全
91246	屏东县	内埔乡	大发路	全
91251	屏东县	内埔乡	大新路	全
91243	屏东县	内埔乡	大义路	单全
91250	屏东县	内埔乡	大义路	双全
91242	屏东县	内埔乡	山水路	全
91291	屏东县	内埔乡	中山路	全
91251	屏东县	内埔乡	中央巷	全
91250	屏东县	内埔乡	中正路	全
91246	屏东县	内埔乡	中圳巷	全
91244	屏东县	内埔乡	中林路	全
91251	屏东县	内埔乡	中原巷	全
91246	屏东县	内埔乡	中清巷	全
91245	屏东县	内埔乡	中胜路	单 327号以下
91244	屏东县	内埔乡	中胜路	单 339号至 415号
91245	屏东县	内埔乡	中胜路	双 310号以下
91244	屏东县	内埔乡	中胜路	双 314号至 396巷
91249	屏东县	内埔乡	中宁路	全
91241	屏东县	内埔乡	中兴路	全
91241	屏东县	内埔乡	仁和路	单  61号以下
91243	屏东县	内埔乡	仁和路	单  65号至 179号
91241	屏东县	内埔乡	仁和路	双  18号以下
91243	屏东县	内埔乡	仁和路	双  72之   1号至  86号
91241	屏东县	内埔乡	仁智路	全
91241	屏东县	内埔乡	仁华路	全
91291	屏东县	内埔乡	仁爱路	全
91243	屏东县	内埔乡	内田村学人路	单 619号至 757号
91241	屏东县	内埔乡	内埔村南华路	全
91246	屏东县	内埔乡	太平巷	全
91241	屏东县	内埔乡	文山路	全
91241	屏东县	内埔乡	文化路	全
91241	屏东县	内埔乡	文光巷	全
91241	屏东县	内埔乡	文忠路	全
91241	屏东县	内埔乡	文昌路	全
91241	屏东县	内埔乡	文明巷	全
91241	屏东县	内埔乡	文盛路	全
91245	屏东县	内埔乡	水源路	全
91251	屏东县	内埔乡	北平巷	全
91249	屏东县	内埔乡	北宁路	全
91252	屏东县	内埔乡	北宁路２段	全
91251	屏东县	内埔乡	四份巷	全
91242	屏东县	内埔乡	四维路	全
91249	屏东县	内埔乡	平山路	全
91249	屏东县	内埔乡	平昌街	全
91244	屏东县	内埔乡	必胜路	全
91246	屏东县	内埔乡	必发巷	全
91248	屏东县	内埔乡	民生路	全
91249	屏东县	内埔乡	民善路	全
91243	屏东县	内埔乡	永平街	全
91252	屏东县	内埔乡	永田路	全
91243	屏东县	内埔乡	永光路	全
91246	屏东县	内埔乡	永安巷	全
91242	屏东县	内埔乡	永安路	全
91251	屏东县	内埔乡	永定巷	全
91246	屏东县	内埔乡	永昌巷	全
91246	屏东县	内埔乡	永隆巷	全
91251	屏东县	内埔乡	永新路	全
91251	屏东县	内埔乡	永兴二巷	全
91251	屏东县	内埔乡	永兴巷	全
91251	屏东县	内埔乡	永丰巷	全
91241	屏东县	内埔乡	光明路	单  27号至 687之   1号
91241	屏东县	内埔乡	光明路	双   8号至 292巷
91248	屏东县	内埔乡	光复路	全
91241	屏东县	内埔乡	光华街	全
91251	屏东县	内埔乡	向北巷	全
91250	屏东县	内埔乡	地利路	全
91245	屏东县	内埔乡	安平一巷	全
91245	屏东县	内埔乡	安平二巷	全
91245	屏东县	内埔乡	安平三巷	全
91245	屏东县	内埔乡	安平五巷	全
91245	屏东县	内埔乡	安平四巷	全
91242	屏东县	内埔乡	安和巷	全
91291	屏东县	内埔乡	成功路	全
91248	屏东县	内埔乡	早角路	全
91241	屏东县	内埔乡	竹山路	全
91251	屏东县	内埔乡	竹北巷	全
91251	屏东县	内埔乡	竹西巷	全
91251	屏东县	内埔乡	竹东路	全
91250	屏东县	内埔乡	竹南路	全
91241	屏东县	内埔乡	竹兴路	全
91251	屏东县	内埔乡	竹丰巷	全
91291	屏东县	内埔乡	自力路	全
91249	屏东县	内埔乡	自立路	全
91248	屏东县	内埔乡	自强路	单 301号以下
91248	屏东县	内埔乡	自强路	双 150号以下
91243	屏东县	内埔乡	自强路	连 410号至 665号
91248	屏东县	内埔乡	西平路	全
91245	屏东县	内埔乡	西圳巷	全
91246	屏东县	内埔乡	西安巷	全
91243	屏东县	内埔乡	西安路	全
91246	屏东县	内埔乡	西淇路	全
91248	屏东县	内埔乡	西银东巷	全
91248	屏东县	内埔乡	西银巷	全
91249	屏东县	内埔乡	利宁路	全
