97363	花莲县	吉安乡	山下一街	全
97363	花莲县	吉安乡	山下二街	全
97363	花莲县	吉安乡	山下三街	全
97363	花莲县	吉安乡	山下五街	全
97363	花莲县	吉安乡	山下四街	全
97363	花莲县	吉安乡	山下路	全
97364	花莲县	吉安乡	山上	全
97364	花莲县	吉安乡	山脚	全
97364	花莲县	吉安乡	山脚一街	全
97362	花莲县	吉安乡	干城	全
97362	花莲县	吉安乡	干城一街	全
97362	花莲县	吉安乡	干城二街	全
97362	花莲县	吉安乡	干城三街	全
97349	花莲县	吉安乡	中山路１段	全
97349	花莲县	吉安乡	中山路２段	全
97365	花莲县	吉安乡	中山路３段	单 425号以下
97367	花莲县	吉安乡	中山路３段	单 427号至 945号
97370	花莲县	吉安乡	中山路３段	单 947号以上
97365	花莲县	吉安乡	中山路３段	双 448号以下
97367	花莲县	吉安乡	中山路３段	双 450号以上
97370	花莲县	吉安乡	中山路４段	全
97364	花莲县	吉安乡	中央路１段	单全
97361	花莲县	吉安乡	中央路１段	双全
97366	花莲县	吉安乡	中央路２段	全
97347	花莲县	吉安乡	中央路３段	单 615号以下
97347	花莲县	吉安乡	中央路３段	双 630号以下
97352	花莲县	吉安乡	中正路１段	全
97358	花莲县	吉安乡	中正路２段	全
97346	花莲县	吉安乡	中原路１段	全
97342	花莲县	吉安乡	中华路	连 536号以上
97342	花莲县	吉安乡	中华路２段	全
97366	花莲县	吉安乡	中兴路	全
97357	花莲县	吉安乡	仁光	全
97351	花莲县	吉安乡	仁里一街	全
97351	花莲县	吉安乡	仁里七街	全
97351	花莲县	吉安乡	仁里九街	全
97351	花莲县	吉安乡	仁里二街	全
97351	花莲县	吉安乡	仁里八街	全
97351	花莲县	吉安乡	仁里十一街	全
97351	花莲县	吉安乡	仁里十二街	全
97351	花莲县	吉安乡	仁里十三街	全
97351	花莲县	吉安乡	仁里十四街	全
97351	花莲县	吉安乡	仁里十街	全
97351	花莲县	吉安乡	仁里三街	全
97351	花莲县	吉安乡	仁里五街	全
97351	花莲县	吉安乡	仁里六街	全
97350	花莲县	吉安乡	仁里文化	全
97351	花莲县	吉安乡	仁里四街	全
97352	花莲县	吉安乡	仁爱新村	全
97370	花莲县	吉安乡	太昌山边	全
97369	花莲县	吉安乡	太昌路	全
97350	花莲县	吉安乡	文化一街	全
97350	花莲县	吉安乡	文化七街	全
97350	花莲县	吉安乡	文化九街	全
97350	花莲县	吉安乡	文化二街	全
97350	花莲县	吉安乡	文化八街	全
97350	花莲县	吉安乡	文化十一街	全
97350	花莲县	吉安乡	文化十二街	全
97350	花莲县	吉安乡	文化十三街	全
97350	花莲县	吉安乡	文化十街	全
97350	花莲县	吉安乡	文化三街	全
97350	花莲县	吉安乡	文化五街	全
97350	花莲县	吉安乡	文化六街	全
97350	花莲县	吉安乡	文化四街	全
97361	花莲县	吉安乡	文兴街	全
97368	花莲县	吉安乡	北安街	全
97346	花莲县	吉安乡	北昌一街	全
97345	花莲县	吉安乡	北昌二街	全
97345	花莲县	吉安乡	北昌三街	全
97345	花莲县	吉安乡	北昌五街	全
97345	花莲县	吉安乡	北昌四街	全
97362	花莲县	吉安乡	正德街	全
97346	花莲县	吉安乡	民治路	全
97360	花莲县	吉安乡	永吉一街	全
97360	花莲县	吉安乡	永吉七街	全
97360	花莲县	吉安乡	永吉二街	全
97360	花莲县	吉安乡	永吉八街	全
97360	花莲县	吉安乡	永吉三街	全
97360	花莲县	吉安乡	永吉五街	全
97360	花莲县	吉安乡	永吉六街	全
97360	花莲县	吉安乡	永吉四街	全
97356	花莲县	吉安乡	永吉路１段	全
97357	花莲县	吉安乡	永吉路２段	全
97360	花莲县	吉安乡	永吉路３段	全
97369	花莲县	吉安乡	永昌路	全
97368	花莲县	吉安乡	永胜街	全
97357	花莲县	吉安乡	永华一街	全
97361	花莲县	吉安乡	永福街	全
97360	花莲县	吉安乡	永兴一街	全
97360	花莲县	吉安乡	永兴七街	全
97360	花莲县	吉安乡	永兴九街	全
97360	花莲县	吉安乡	永兴二街	全
97360	花莲县	吉安乡	永兴八街	全
97360	花莲县	吉安乡	永兴三街	全
97360	花莲县	吉安乡	永兴五街	全
97360	花莲县	吉安乡	永兴六街	全
97360	花莲县	吉安乡	永兴四街	全
97361	花莲县	吉安乡	永丰路	全
97357	花莲县	吉安乡	光华一街	单  61号以下
97356	花莲县	吉安乡	光华一街	单  63号至  71号
97357	花莲县	吉安乡	光华一街	单  73号以上
97357	花莲县	吉安乡	光华一街	双  68号以下
97356	花莲县	吉安乡	光华一街	双  70号至  72号
97357	花莲县	吉安乡	光华一街	双  74号以上
97357	花莲县	吉安乡	光华七街	全
97357	花莲县	吉安乡	光华九街	全
97357	花莲县	吉安乡	光华二街	全
97357	花莲县	吉安乡	光华八街	全
97357	花莲县	吉安乡	光华三街	全
97357	花莲县	吉安乡	光华五街	全
97357	花莲县	吉安乡	光华六街	全
97357	花莲县	吉安乡	光华四街	全
97356	花莲县	吉安乡	光华街	全
97359	花莲县	吉安乡	全民街	全
97370	花莲县	吉安乡	吉太街	　 275号
97369	花莲县	吉安乡	吉太街	连  50号至  51号
97369	花莲县	吉安乡	吉太街	　  86号
97370	花莲县	吉安乡	吉太街	　 260号
97370	花莲县	吉安乡	吉太街	双 350号至 970号
97368	花莲县	吉安乡	吉安路１段	全
97365	花莲县	吉安乡	吉安路２段	全
97364	花莲县	吉安乡	吉安路３段	全
97363	花莲县	吉安乡	吉安路５段	全
97362	花莲县	吉安乡	吉安路６段	全
97366	花莲县	吉安乡	吉昌一街	单 205号以下
97365	花莲县	吉安乡	吉昌一街	单 207号以上
97366	花莲县	吉安乡	吉昌一街	双 254号以下
97365	花莲县	吉安乡	吉昌一街	双 256号以上
97365	花莲县	吉安乡	吉昌二街	全
97361	花莲县	吉安乡	吉昌三街	单 125号以下
97364	花莲县	吉安乡	吉昌三街	单 127号以上
97361	花莲县	吉安乡	吉昌三街	双 100号以下
97365	花莲县	吉安乡	吉昌三街	双 102号以上
97362	花莲县	吉安乡	吉城一街	全
97362	花莲县	吉安乡	吉城二街	全
97342	花莲县	吉安乡	吉祥一街	全
97349	花莲县	吉安乡	吉祥七街	全
97349	花莲县	吉安乡	吉祥九街	全
97342	花莲县	吉安乡	吉祥二街	全
97349	花莲县	吉安乡	吉祥八街	全
97342	花莲县	吉安乡	吉祥十二街	全
97342	花莲县	吉安乡	吉祥三街	全
97342	花莲县	吉安乡	吉祥五街	全
97349	花莲县	吉安乡	吉祥六街	单  41号以下
97342	花莲县	吉安乡	吉祥六街	单  43号以上
97349	花莲县	吉安乡	吉祥六街	双  38号以下
97342	花莲县	吉安乡	吉祥六街	双  40号以上
97342	花莲县	吉安乡	吉祥四街	全
97349	花莲县	吉安乡	吉兴一街	全
97366	花莲县	吉安乡	吉兴二街	全
97366	花莲县	吉安乡	吉兴三街	全
97367	花莲县	吉安乡	吉兴五街	全
97367	花莲县	吉安乡	吉兴四街	全
97350	花莲县	吉安乡	吉兴路１段	单 119号以下
97349	花莲县	吉安乡	吉兴路１段	单 121号以上
97349	花莲县	吉安乡	吉兴路１段	双全
97361	花莲县	吉安乡	吉兴路２段	单 129号以下
97360	花莲县	吉安乡	吉兴路２段	单 131号以上
97361	花莲县	吉安乡	吉兴路２段	双 180号以下
97360	花莲县	吉安乡	吉兴路２段	双 182号以上
97360	花莲县	吉安乡	吉兴路３段	全
97358	花莲县	吉安乡	吉丰路１段	全
97358	花莲县	吉安乡	吉丰路２段	全
97360	花莲县	吉安乡	吉丰路３段	单 323号以下
97362	花莲县	吉安乡	吉丰路３段	单 325号以上
97362	花莲县	吉安乡	吉丰路５段	全
97356	花莲县	吉安乡	名人	全
97346	花莲县	吉安乡	自立二街	全
97346	花莲县	吉安乡	自立路	全
97346	花莲县	吉安乡	自立路１段	全
97346	花莲县	吉安乡	自立路２段	全
97343	花莲县	吉安乡	自强巷	全
97343	花莲县	吉安乡	自强路	单 497号以下
97344	花莲县	吉安乡	自强路	单 499号以上
97343	花莲县	吉安乡	自强路	双 500号以下
97344	花莲县	吉安乡	自强路	双 502号以上
97346	花莲县	吉安乡	和平路１段	全
97361	花莲县	吉安乡	和兴街	全
97342	花莲县	吉安乡	宜昌一街	全
97342	花莲县	吉安乡	宜昌七街	全
97342	花莲县	吉安乡	宜昌二街	全
97342	花莲县	吉安乡	宜昌三街	全
97342	花莲县	吉安乡	宜昌五街	全
97342	花莲县	吉安乡	宜昌六街	全
97342	花莲县	吉安乡	宜昌四街	全
97350	花莲县	吉安乡	昌隆一街	全
97350	花莲县	吉安乡	昌隆七街	全
97350	花莲县	吉安乡	昌隆九街	全
97350	花莲县	吉安乡	昌隆二街	全
97350	花莲县	吉安乡	昌隆八街	全
97350	花莲县	吉安乡	昌隆三街	全
97350	花莲县	吉安乡	昌隆五街	全
97350	花莲县	吉安乡	昌隆六街	全
97350	花莲县	吉安乡	昌隆四街	全
97368	花莲县	吉安乡	明仁一街	全
97368	花莲县	吉安乡	明仁二街	全
97368	花莲县	吉安乡	明仁三街	全
97368	花莲县	吉安乡	明义一街	全
97370	花莲县	吉安乡	明义七街	全
97369	花莲县	吉安乡	明义二街	全
97369	花莲县	吉安乡	明义三街	全
97369	花莲县	吉安乡	明义五街	全
97370	花莲县	吉安乡	明义六街	全
97369	花莲县	吉安乡	明义四街	全
97352	花莲县	吉安乡	东里一街	全
97353	花莲县	吉安乡	东里七街	全
97353	花莲县	吉安乡	东里九街	全
97352	花莲县	吉安乡	东里二街	全
97353	花莲县	吉安乡	东里八街	全
97353	花莲县	吉安乡	东里十一街	全
97353	花莲县	吉安乡	东里十二街	全
97353	花莲县	吉安乡	东里十三街	全
97353	花莲县	吉安乡	东里十五街	全
97353	花莲县	吉安乡	东里十四街	全
97353	花莲县	吉安乡	东里十街	全
97353	花莲县	吉安乡	东里三街	全
97353	花莲县	吉安乡	东里五街	全
97353	花莲县	吉安乡	东里六街	全
97353	花莲县	吉安乡	东里四街	全
97352	花莲县	吉安乡	东海一街	全
97352	花莲县	吉安乡	东海七街	全
97353	花莲县	吉安乡	东海九街	全
97352	花莲县	吉安乡	东海二街	全
97353	花莲县	吉安乡	东海八街	全
97353	花莲县	吉安乡	东海十一街	全
97353	花莲县	吉安乡	东海十二街	全
97353	花莲县	吉安乡	东海十三街	全
97353	花莲县	吉安乡	东海十五街	全
97353	花莲县	吉安乡	东海十四街	全
97353	花莲县	吉安乡	东海十街	全
97352	花莲县	吉安乡	东海三街	全
97352	花莲县	吉安乡	东海五街	全
97352	花莲县	吉安乡	东海六街	全
97352	花莲县	吉安乡	东海四街	全
97356	花莲县	吉安乡	知卡宣大道１段	全
97357	花莲县	吉安乡	知卡宣大道２段	全
97361	花莲县	吉安乡	知卡宣大道３段	全
97342	花莲县	吉安乡	南山一街	全
97342	花莲县	吉安乡	南山二街	全
97349	花莲县	吉安乡	南山三街	全
97349	花莲县	吉安乡	南山五街	全
97349	花莲县	吉安乡	南山六街	全
97349	花莲县	吉安乡	南山四街	全
97350	花莲县	吉安乡	南昌	全
97350	花莲县	吉安乡	南昌北路	全
97350	花莲县	吉安乡	南昌路	全
97351	花莲县	吉安乡	南埔一街	全
97351	花莲县	吉安乡	南埔七街	全
97351	花莲县	吉安乡	南埔九街	全
97351	花莲县	吉安乡	南埔二街	全
97351	花莲县	吉安乡	南埔八街	全
97351	花莲县	吉安乡	南埔十一街	全
97351	花莲县	吉安乡	南埔十二街	全
97351	花莲县	吉安乡	南埔十三街	全
97351	花莲县	吉安乡	南埔十五街	全
97351	花莲县	吉安乡	南埔十六街	全
97351	花莲县	吉安乡	南埔十四街	全
97351	花莲县	吉安乡	南埔十街	全
97351	花莲县	吉安乡	南埔三街	全
97351	花莲县	吉安乡	南埔五街	全
97351	花莲县	吉安乡	南埔六街	全
97352	花莲县	吉安乡	南埔四街	全
97358	花莲县	吉安乡	南埔新村	全
97353	花莲县	吉安乡	南海一街	全
97355	花莲县	吉安乡	南海七街	全
97355	花莲县	吉安乡	南海九街	全
97354	花莲县	吉安乡	南海二街	全
97355	花莲县	吉安乡	南海八街	全
97357	花莲县	吉安乡	南海十一街	全
97356	花莲县	吉安乡	南海十二街	连 211号以下
97357	花莲县	吉安乡	南海十二街	连 213号以上
97356	花莲县	吉安乡	南海十三街	　   1号
97357	花莲县	吉安乡	南海十三街	连   2号以上
97357	花莲县	吉安乡	南海十五街	全
97357	花莲县	吉安乡	南海十四街	全
97356	花莲县	吉安乡	南海十街	全
97354	花莲县	吉安乡	南海三街	全
97355	花莲县	吉安乡	南海五街	全
97355	花莲县	吉安乡	南海六街	全
97354	花莲县	吉安乡	南海四街	全
97363	花莲县	吉安乡	南华一街	全
97363	花莲县	吉安乡	南华七街	全
97363	花莲县	吉安乡	南华二街	全
97363	花莲县	吉安乡	南华八街	全
97363	花莲县	吉安乡	南华三街	全
97363	花莲县	吉安乡	南华五街	全
97363	花莲县	吉安乡	南华六街	全
97363	花莲县	吉安乡	南华四街	全
97356	花莲县	吉安乡	南滨路１段	全
97362	花莲县	吉安乡	城中一街	全
97362	花莲县	吉安乡	城中四街	全
97345	花莲县	吉安乡	建昌路	单 203号以下
97347	花莲县	吉安乡	建昌路	单 205号以上
97345	花莲县	吉安乡	建昌路	双 250号以下
97341	花莲县	吉安乡	建国路	双 320号以上
97348	花莲县	吉安乡	建国路１段	全
97348	花莲县	吉安乡	建国路２段	单 409号以下
97370	花莲县	吉安乡	建国路２段	单 411号以上
97348	花莲县	吉安乡	建国路２段	双 120号以下
97361	花莲县	吉安乡	香源街	全
97361	花莲县	吉安乡	香源路	全
97353	花莲县	吉安乡	海岸路	单 175号以下
97354	花莲县	吉安乡	海岸路	单 179号至 375号
97355	花莲县	吉安乡	海岸路	单 377号至 609号
97356	花莲县	吉安乡	海岸路	单 611号以上
97353	花莲县	吉安乡	海岸路	双 150号以下
97354	花莲县	吉安乡	海岸路	双 154号至 334号
97355	花莲县	吉安乡	海岸路	双 336号至 646号
97356	花莲县	吉安乡	海岸路	双 648号以上
97356	花莲县	吉安乡	海滨	全
97346	花莲县	吉安乡	国富	全
97361	花莲县	吉安乡	国兴街	全
97344	花莲县	吉安乡	庄敬路	全
97343	花莲县	吉安乡	胜安一街	全
97343	花莲县	吉安乡	胜安二街	全
97343	花莲县	吉安乡	胜安三街	全
97343	花莲县	吉安乡	胜安四街	全
97362	花莲县	吉安乡	博爱街	全
97344	花莲县	吉安乡	富祥街	单 137号以上
97360	花莲县	吉安乡	复兴一街	全
97360	花莲县	吉安乡	复兴二街	全
97360	花莲县	吉安乡	复兴三街	全
97360	花莲县	吉安乡	复兴四街	全
97356	花莲县	吉安乡	华工三路	全
97356	花莲县	吉安乡	华工五路	全
