52653	彰化县	二林镇	二林巷	全
52652	彰化县	二林镇	二城路	单全
52652	彰化县	二林镇	二城路	双   6号以下
52665	彰化县	二林镇	二城路	双   8号以上
52641	彰化县	二林镇	二溪路１段	全
52655	彰化县	二林镇	二溪路２段	连 221号以下
52658	彰化县	二林镇	二溪路２段	连 222号以上
52658	彰化县	二林镇	二溪路３段	连 239号以下
52658	彰化县	二林镇	二溪路３段	连 241号以上
52601	彰化县	二林镇	二溪路３段	　 240号
52657	彰化县	二林镇	二溪路６段	全
52656	彰化县	二林镇	二溪路７段	全
52641	彰化县	二林镇	八德路	全
52653	彰化县	二林镇	力行街	全
52662	彰化县	二林镇	三元街	全
52653	彰化县	二林镇	三民路	全
52662	彰化县	二林镇	三和街	全
52662	彰化县	二林镇	三福街	全
52642	彰化县	二林镇	三德街	全
52641	彰化县	二林镇	大仁街	全
52655	彰化县	二林镇	大永路	全
52662	彰化县	二林镇	大安街	全
52641	彰化县	二林镇	大成路１段	单 165号以下
52642	彰化县	二林镇	大成路１段	单 167号至 449号
52665	彰化县	二林镇	大成路１段	单 451号以上
52641	彰化县	二林镇	大成路１段	双 158号以下
52642	彰化县	二林镇	大成路１段	双 160号至 454号
52665	彰化县	二林镇	大成路１段	双 456号以上
52642	彰化县	二林镇	大勇街	全
52641	彰化县	二林镇	大智街	全
52654	彰化县	二林镇	小路巷	全
52655	彰化县	二林镇	山寮巷	全
52652	彰化县	二林镇	中一路	全
52652	彰化县	二林镇	中二路	全
52652	彰化县	二林镇	中三路	全
52641	彰化县	二林镇	中山路	单 151号以下
52642	彰化县	二林镇	中山路	单 153号以上
52641	彰化县	二林镇	中山路	双 136号以下
52642	彰化县	二林镇	中山路	双 138号以上
52652	彰化县	二林镇	中五路	全
52652	彰化县	二林镇	中六路	全
52652	彰化县	二林镇	中四路	全
52657	彰化县	二林镇	中央北街	全
52666	彰化县	二林镇	中央南街	连  47号以下
52666	彰化县	二林镇	中央南街	连  49号以上
52657	彰化县	二林镇	中央南街	　  48巷全
52652	彰化县	二林镇	中央巷	全
52652	彰化县	二林镇	中央路	全
52641	彰化县	二林镇	中正路	连  57号以下
52641	彰化县	二林镇	中正路	单  59号至  85号
52642	彰化县	二林镇	中正路	单  87号以上
52641	彰化县	二林镇	中正路	双  58号至  90号
52642	彰化县	二林镇	中正路	双  92号以上
52655	彰化县	二林镇	中和巷	全
52652	彰化县	二林镇	中南巷	全
52654	彰化县	二林镇	中路巷	全
52653	彰化县	二林镇	中农路	全
52641	彰化县	二林镇	五常一街	全
52652	彰化县	二林镇	五间巷	全
52653	彰化县	二林镇	五权街	全
52655	彰化县	二林镇	仁爱路	单 171号以下
52662	彰化县	二林镇	仁爱路	单 173号以上
52655	彰化县	二林镇	仁爱路	双 200号以下
52662	彰化县	二林镇	仁爱路	双 202号以上
52642	彰化县	二林镇	公平巷	全
52642	彰化县	二林镇	太平巷	全
52655	彰化县	二林镇	太平路	全
52653	彰化县	二林镇	太平路１段	全
52655	彰化县	二林镇	太平路２段	单全
52655	彰化县	二林镇	太平路２段	双全
52666	彰化县	二林镇	太平路４段	全
52665	彰化县	二林镇	文化街	全
52642	彰化县	二林镇	文光街	全
52658	彰化县	二林镇	文地巷	全
52641	彰化县	二林镇	文昌街	全
52656	彰化县	二林镇	文明路	全
52642	彰化县	二林镇	文林巷	全
52654	彰化县	二林镇	文厝巷	全
52641	彰化县	二林镇	文华一街	全
52641	彰化县	二林镇	文华二街	全
52641	彰化县	二林镇	文达巷	全
52654	彰化县	二林镇	斗苑路１段	全
52654	彰化县	二林镇	斗苑路２段	全
52654	彰化县	二林镇	斗苑路３段	全
52653	彰化县	二林镇	斗苑路４段	单 577号以下
52641	彰化县	二林镇	斗苑路４段	单 579号以上
52653	彰化县	二林镇	斗苑路４段	双 500号以下
52641	彰化县	二林镇	斗苑路４段	双 502号以上
52641	彰化县	二林镇	斗苑路５段	单 417号以下
52665	彰化县	二林镇	斗苑路５段	单 419号以上
52641	彰化县	二林镇	斗苑路５段	双 468号以下
52665	彰化县	二林镇	斗苑路５段	双 470号以上
52665	彰化县	二林镇	斗苑路三合段	全
52653	彰化县	二林镇	水尾巷	全
52653	彰化县	二林镇	水门巷	全
52663	彰化县	二林镇	北平里文明巷	全
52657	彰化县	二林镇	北平巷	全
52662	彰化县	二林镇	北安街	全
52652	彰化县	二林镇	北里巷	全
52662	彰化县	二林镇	北宜街	全
52662	彰化县	二林镇	北美街	全
52662	彰化县	二林镇	北乐街	全
52662	彰化县	二林镇	四维街	全
52666	彰化县	二林镇	平和巷	全
52642	彰化县	二林镇	平和街	全
52653	彰化县	二林镇	平等街	全
52641	彰化县	二林镇	正心街	全
52653	彰化县	二林镇	正光街	全
52653	彰化县	二林镇	正言街	全
52653	彰化县	二林镇	正知二街	全
52653	彰化县	二林镇	正知三街	全
52655	彰化县	二林镇	正思街	全
52655	彰化县	二林镇	正业街	全
52662	彰化县	二林镇	正义巷	全
52655	彰化县	二林镇	正德街	全
52653	彰化县	二林镇	民安街	全
52663	彰化县	二林镇	民有街	全
52662	彰化县	二林镇	民享街	全
52662	彰化县	二林镇	民治街	全
52657	彰化县	二林镇	民保巷	全
52642	彰化县	二林镇	民族巷	全
52655	彰化县	二林镇	永平街	全
52655	彰化县	二林镇	永吉路	全
52655	彰化县	二林镇	永安路	全
52653	彰化县	二林镇	永和街	全
52653	彰化县	二林镇	永定街	全
52653	彰化县	二林镇	永乐街	全
52657	彰化县	二林镇	永兴里文明巷	全
52655	彰化县	二林镇	田厝巷	全
52665	彰化县	二林镇	光明街	全
52656	彰化县	二林镇	光复路	全
52655	彰化县	二林镇	再发路	全
52665	彰化县	二林镇	吉利街	连  55号以下
52662	彰化县	二林镇	吉利街	连  56号以上
52653	彰化县	二林镇	吉昌二街	全
52641	彰化县	二林镇	同心街	全
52657	彰化县	二林镇	同安巷	连  50号以下
52656	彰化县	二林镇	同安巷	　  51号
52657	彰化县	二林镇	同安巷	连  52号以上
52662	彰化县	二林镇	同德街	全
52641	彰化县	二林镇	名村巷	全
52666	彰化县	二林镇	合和巷	全
52665	彰化县	二林镇	安和街	全
52666	彰化县	二林镇	安殿巷	全
52662	彰化县	二林镇	安路巷	全
52665	彰化县	二林镇	安乐街	全
52657	彰化县	二林镇	成功巷	全
52641	彰化县	二林镇	成平巷	全
52655	彰化县	二林镇	成田巷	全
52642	彰化县	二林镇	成美巷	全
52655	彰化县	二林镇	江山巷	全
52652	彰化县	二林镇	竹田巷	全
52652	彰化县	二林镇	竹田路	全
52652	彰化县	二林镇	竹村巷	全
52653	彰化县	二林镇	竹林路３段	全
52657	彰化县	二林镇	自由巷	全
52642	彰化县	二林镇	自治街	全
52642	彰化县	二林镇	自强街	全
52642	彰化县	二林镇	西平街	全
52654	彰化县	二林镇	西宅巷	全
52655	彰化县	二林镇	西安巷	全
52652	彰化县	二林镇	西里巷	全
52642	彰化县	二林镇	西和一街	全
52642	彰化县	二林镇	西和二街	全
52642	彰化县	二林镇	西和三街	全
52652	彰化县	二林镇	西势巷	全
52656	彰化县	二林镇	西庄里二溪路	全
52657	彰化县	二林镇	西庄巷	连  63号以下
52657	彰化县	二林镇	西庄巷	连  65号至  69号
52657	彰化县	二林镇	西庄巷	连  71号以上
52656	彰化县	二林镇	西庄巷	　  64号
52656	彰化县	二林镇	西庄巷	　  70号
52654	彰化县	二林镇	沙仑巷	全
52653	彰化县	二林镇	育英街	全
52666	彰化县	二林镇	和平巷	全
52662	彰化县	二林镇	尚仁街	全
52662	彰化县	二林镇	尚义街	全
52662	彰化县	二林镇	尚德街	全
52641	彰化县	二林镇	忠孝街	全
52641	彰化县	二林镇	明泉巷	全
52662	彰化县	二林镇	明德街	全
52653	彰化县	二林镇	东川路	全
52654	彰化县	二林镇	东宅巷	全
52653	彰化县	二林镇	东州巷	全
52657	彰化县	二林镇	东西巷	全
52654	彰化县	二林镇	东势里中正巷	全
52654	彰化县	二林镇	东势里光复巷	全
52654	彰化县	二林镇	东势里农场巷	全
52654	彰化县	二林镇	东势巷	全
52654	彰化县	二林镇	东路巷	全
52655	彰化县	二林镇	东兴巷	全
52642	彰化县	二林镇	果园街	全
52652	彰化县	二林镇	武山巷	全
52662	彰化县	二林镇	金山巷	全
52655	彰化县	二林镇	金城巷	全
52653	彰化县	二林镇	长安路	全
52653	彰化县	二林镇	长青路	全
52653	彰化县	二林镇	长春路	全
52653	彰化县	二林镇	信富街	全
52642	彰化县	二林镇	信义路	全
52657	彰化县	二林镇	南平巷	全
52641	彰化县	二林镇	南安路	连 151号以下
52642	彰化县	二林镇	南安路	连 152号以上
52655	彰化县	二林镇	南华巷	全
52665	彰化县	二林镇	建国路	连 255号以下
52642	彰化县	二林镇	建国路	连 256号以上
52641	彰化县	二林镇	建业巷	全
52642	彰化县	二林镇	建兴街	全
52656	彰化县	二林镇	挖子路	全
52657	彰化县	二林镇	泉西巷	全
52653	彰化县	二林镇	洲仔巷	全
52657	彰化县	二林镇	英才路	全
52654	彰化县	二林镇	面前巷	全
52665	彰化县	二林镇	香田里竹围巷	全
52654	彰化县	二林镇	原斗里中正巷	全
52654	彰化县	二林镇	原斗里民生巷	全
52654	彰化县	二林镇	原斗里竹围巷	全
52654	彰化县	二林镇	原竹路	全
52655	彰化县	二林镇	原厝路	全
52652	彰化县	二林镇	崁顶巷	全
52657	彰化县	二林镇	振兴里民生巷	全
52657	彰化县	二林镇	振兴巷	全
52657	彰化县	二林镇	国中路	全
52642	彰化县	二林镇	培德街	全
52666	彰化县	二林镇	梅芳里太平路	全
52666	彰化县	二林镇	盛和巷	连   7号以下
52666	彰化县	二林镇	盛和巷	连   9号以上
52658	彰化县	二林镇	盛和巷	　   8号
52642	彰化县	二林镇	庄敬路	全
52658	彰化县	二林镇	顶厝里二溪路	全
52658	彰化县	二林镇	顶厝里文明巷	全
52658	彰化县	二林镇	顶厝里光复巷	全
52642	彰化县	二林镇	富民巷	全
52653	彰化县	二林镇	景华街	全
52641	彰化县	二林镇	新民街	全
52642	彰化县	二林镇	新生巷	全
52663	彰化县	二林镇	新生路	连 400号以下
52662	彰化县	二林镇	新生路	连 401号以上
52662	彰化县	二林镇	新合巷	全
52642	彰化县	二林镇	新成巷	全
52655	彰化县	二林镇	新里巷	全
52665	彰化县	二林镇	新城街	全
52655	彰化县	二林镇	新湖巷	全
52655	彰化县	二林镇	新华巷	全
52666	彰化县	二林镇	新殿巷	全
52655	彰化县	二林镇	新荣巷	全
52654	彰化县	二林镇	源成巷	全
52652	彰化县	二林镇	沟头巷	全
52657	彰化县	二林镇	溪底巷	全
52642	彰化县	二林镇	照平巷	全
52642	彰化县	二林镇	照西南路	全
52642	彰化县	二林镇	照西路	单 281号以下
52662	彰化县	二林镇	照西路	单 283号以上
52642	彰化县	二林镇	照西路	双 268号以下
52662	彰化县	二林镇	照西路	双 270号以上
52655	彰化县	二林镇	万原路	全
52654	彰化县	二林镇	万原路１段	单 787号以下
52655	彰化县	二林镇	万原路１段	单 789号以上
52654	彰化县	二林镇	万原路１段	双 590号以下
52655	彰化县	二林镇	万原路１段	双 592号以上
52657	彰化县	二林镇	万兴里二溪路	全
52657	彰化县	二林镇	万兴里农场巷	全
52642	彰化县	二林镇	裕民街	全
52656	彰化县	二林镇	詹厝巷	全
52654	彰化县	二林镇	路中巷	全
52654	彰化县	二林镇	路西巷	全
52654	彰化县	二林镇	路东巷	全
52654	彰化县	二林镇	漏窑巷	全
52662	彰化县	二林镇	福安街	全
52653	彰化县	二林镇	福建巷	全
52662	彰化县	二林镇	福德街	全
52655	彰化县	二林镇	福兴巷	全
52652	彰化县	二林镇	广东巷	全
52652	彰化县	二林镇	广兴巷	全
52662	彰化县	二林镇	抚顺街	全
52662	彰化县	二林镇	抚远街	全
52662	彰化县	二林镇	乐群街	全
52652	彰化县	二林镇	儒林路	全
52642	彰化县	二林镇	儒林路２段	全
52657	彰化县	二林镇	学士路	全
52655	彰化县	二林镇	兴农巷	全
52651	彰化县	二林镇	旧二路	连  88号以下
52665	彰化县	二林镇	旧二路	连  89号以上
52655	彰化县	二林镇	丰田里太平路	全
52666	彰化县	二林镇	镇平巷	单  61号以下
52666	彰化县	二林镇	镇平巷	双  58号以下
52658	彰化县	二林镇	镇平巷	　  60号
52658	彰化县	二林镇	镇平巷	连  62号至  63号
52666	彰化县	二林镇	镇平巷	连  64号以上
52654	彰化县	二林镇	菖原路	全
